Date,Month,Year,VOL1,VOL7,VOL30,ClosePrice ,OpenPrice,HighPrice,LowPrice,Market Volumn,Average Block Size,Average Transaction Per Block,Hash Rate,Network Difficulty,Unique Addresses,Transactions Per Second,SP500,RUSSELL,Oil,Gold,Silver,USDEUR,USDYUAN,Interest Rate,Economic Uncertainty,Crypto Index
31/12/2022,12,2022,0.001764,0.010113,0.033786,16547.50,16603.67,16628.99,16517.52,11239186456,1.07,1553.37,274241331.2,35364065900457.00,618594,3.35,3839.5,1761.25,80.16,1826.2,24.04,0.94,6.96,4.51,-0.0854186,25
01/01/2023,1,2023,0.001736,0.01011,0.033361,16625.08,16547.91,16630.44,16521.23,9244361700,0.84,1209.78,272483373.9,35364065900457.00,509337,2.85,3839.5,1761.25,80.16,1826.2,24.04,0.94,6.96,4.51,-0.0662668,26
02/01/2023,1,2023,0.003715,0.010442,0.033437,16688.47,16625.51,16759.34,16572.23,12097775227,1.02,1470.17,274241331.2,35364065900457.00,575250,2.17,3839.5,1761.25,80.16,1826.2,24.04,0.93,6.9,4.51,-0.062993,27
03/01/2023,1,2023,0.003019,0.010118,0.033305,16679.86,16688.85,16760.45,16622.37,13903079207,1.25,1766.59,261883481.8,34209069922954.00,645565,2.73,3824.14,1750.73,76.87,1846.1,24.24,0.94,6.9,4.5,-0.0409044,26
04/01/2023,1,2023,0.005627,0.009905,0.032875,16863.24,16680.21,16964.59,16667.76,18421743322,1.22,1943.61,242356482,34093570325204.00,652878,3.09,3852.97,1772.54,72.82,1859,23.96,0.95,6.91,4.49,-0.0415113,29
05/01/2023,1,2023,0.002374,0.009833,0.03274,16836.74,16863.47,16884.02,16790.28,13692758566,1.16,1779.56,266083690,34093570325204.00,682119,3.26,3808.1,1753.19,73.61,1840.6,23.42,0.94,6.89,4.56,-0.0473169,29
06/01/2023,1,2023,0.004262,0.009258,0.032469,16951.97,16836.47,16991.99,16716.42,14413662913,1.05,1533.73,305064103.2,34093570325204.00,685990,3.21,3895.08,1792.8,73.77,1869.7,23.98,0.95,6.88,4.5,-0.0399641,26
07/01/2023,1,2023,0.001135,0.009155,0.0315,16955.08,16952.12,16975.02,16914.19,7714767174,0.96,1601.81,260999288.3,34093570325204.00,601071,3.22,3895.08,1792.8,73.77,1869.7,23.98,0.95,6.88,4.5,-0.0565316,25
08/01/2023,1,2023,0.004659,0.010171,0.03166,17091.14,16954.15,17091.14,16924.05,9768827914,0.91,1493.39,259304487.7,34093570325204.00,565595,2.88,3895.08,1792.8,73.77,1869.7,23.98,0.95,6.88,4.5,-0.0567417,25
09/01/2023,1,2023,0.004228,0.010372,0.03184,17196.55,17093.99,17389.96,17093.99,18624736866,1.24,1890.44,257609687.2,34093570325204.00,662916,2.66,3892.09,1795.91,74.69,1877.8,23.87,0.94,6.84,4.48,-0.0461501,25
10/01/2023,1,2023,0.004044,0.010718,0.031786,17446.29,17192.95,17484.72,17162.99,15808338949,1.38,1791.77,286421296.9,34093570325204.00,695664,3.36,3919.25,1822.65,75.11,1876.5,23.67,0.93,6.77,4.53,-0.0605438,26
11/01/2023,1,2023,0.011646,0.015095,0.033847,17934.90,17446.36,17934.90,17337.99,18372283782,1.3,1955.74,249135684.3,34093570325204.00,661284,3.5,3969.61,1844.05,77.46,1878.9,23.48,0.93,6.78,4.53,-0.077012,26
12/01/2023,1,2023,0.020284,0.025189,0.03687,18869.59,18117.59,19030.09,17995.20,34971338710,1.35,2092.58,255914886.6,34093570325204.00,717816,3.41,3983.17,1876.06,78.32,1898.8,24,0.93,6.77,4.46,-0.0623324,30
13/01/2023,1,2023,0.022128,0.034059,0.042419,19909.57,18868.91,19964.32,18753.16,29225029694,1.28,1990.87,269473291.2,34093570325204.00,743545,3.61,3999.09,1887.03,79.9,1921.7,24.37,0.92,6.74,4.48,-0.0795506,31
14/01/2023,1,2023,0.013193,0.036528,0.043785,20976.30,19910.54,21075.14,19907.83,38967784639,1.11,1812.16,289810898.1,34093570325204.00,725858,3.72,3999.09,1887.03,79.9,1921.7,24.37,0.92,6.74,4.48,-0.0919715,46
15/01/2023,1,2023,0.006161,0.036772,0.04191,20880.80,20977.48,20993.75,20606.99,19298407543,0.88,1546.54,280250606.8,34586995580399.00,605147,3.59,3999.09,1887.03,79.9,1921.7,24.37,0.92,6.74,4.48,-0.0837814,52
16/01/2023,1,2023,0.011615,0.038306,0.043351,21169.63,20882.22,21360.88,20715.75,26792494050,1.26,2059.89,274688843.2,37590453655497.00,677371,2.92,3999.09,1887.03,79.9,1921.7,24.37,0.92,6.7,4.48,-0.0953143,45
17/01/2023,1,2023,0.006225,0.038634,0.043712,21161.52,21175.83,21438.66,20978.53,24999983362,1.24,1978.94,291506527.5,37590453655497.00,680259,3.5,3990.97,1884.29,80.25,1909.9,24.07,0.92,6.73,4.47,-0.1001617,51
18/01/2023,1,2023,0.010922,0.03861,0.044761,20688.78,21161.05,21564.50,20541.54,30005625418,1.34,2143.18,261608422.1,37590453655497.00,681758,3.62,3928.86,1854.36,79.53,1907,23.65,0.93,6.77,4.45,-0.1016824,52
19/01/2023,1,2023,0.006584,0.033489,0.044739,21086.79,20686.75,21163.01,20685.38,21152848261,1.3,2061.51,270951580.1,37590453655497.00,684950,3.55,3898.85,1836.35,80.31,1923.9,23.87,0.93,6.75,4.47,-0.1260146,45
20/01/2023,1,2023,0.016758,0.029489,0.047863,22676.55,21085.37,22692.36,20919.13,28799154319,1.29,2241.08,246659369.4,37590453655497.00,702080,3.4,3972.61,1867.34,81.27,1928.2,23.94,0.92,6.78,4.49,-0.1441616,51
21/01/2023,1,2023,0.013555,0.02961,0.049431,22777.63,22677.43,23282.35,22511.83,32442278429,1.18,2085.94,257871159,37590453655497.00,676478,3.57,3972.61,1867.34,81.27,1928.2,23.94,0.92,6.78,4.49,-0.1461203,53
22/01/2023,1,2023,0.009436,0.030502,0.05024,22720.42,22777.99,23056.73,22387.90,24746386230,1.1,1660.66,282163369.6,37590453655497.00,610248,3.36,3972.61,1867.34,81.27,1928.2,23.94,0.92,6.78,4.49,-0.1799754,53
23/01/2023,1,2023,0.010324,0.030032,0.051256,22934.43,22721.09,23126.49,22654.30,26518700512,1.1,1858.92,295243790.7,37590453655497.00,651866,2.88,4019.81,1890.77,81.62,1945.4,23.55,0.92,6.78,4.51,-0.1876765,50
24/01/2023,1,2023,0.007073,0.030294,0.051744,22636.47,22929.63,23134.01,22549.74,26405069715,1.34,2271.09,241053474.7,37590453655497.00,660507,3.4,4016.95,1885.61,79.86,1952.2,23.75,0.92,6.78,4.47,-0.1771791,52
25/01/2023,1,2023,0.018973,0.03389,0.055059,23117.86,22639.27,23722.10,22406.08,30685366709,1,1752.46,327010527.7,37590453655497.00,687864,3.47,4016.22,1890.32,79.78,1959.4,23.94,0.92,6.78,4.45,-0.1692758,51
26/01/2023,1,2023,0.005405,0.033772,0.055196,23032.78,23108.96,23237.08,22911.37,26357839322,1.11,1911.37,289637895.9,37590453655497.00,669489,3.52,4060.43,1903.06,80.64,1946.7,24.02,0.92,6.78,4.46,-0.1710408,54
27/01/2023,1,2023,0.009676,0.030378,0.055692,23078.73,23030.72,23417.72,22654.59,25383335641,1.14,1968.69,287769264.4,37590453655497.00,699439,3.5,4070.56,1911.46,79.73,1945.6,23.62,0.92,6.78,4.46,-0.1703892,55
28/01/2023,1,2023,0.00373,0.027429,0.055761,23031.09,23079.96,23165.90,22908.85,14712928379,0.96,1600.29,313930106.6,37590453655497.00,637939,3.55,4070.56,1911.46,79.73,1945.6,23.62,0.92,6.78,4.46,-0.1484253,52
29/01/2023,1,2023,0.007936,0.027018,0.056068,23774.57,23031.45,23919.89,22985.07,27423687259,0.99,1606.11,311001352.8,38858880377385.00,616633,3.12,4070.56,1911.46,79.73,1945.6,23.62,0.92,6.78,4.46,-0.1433621,55
30/01/2023,1,2023,0.011627,0.027796,0.057401,22840.14,23774.65,23789.35,22657.58,27205595568,1.33,2245.72,269948142.5,39350942467773.00,667280,2.97,4017.77,1885.72,77.97,1939.2,23.73,0.92,6.78,4.49,-0.1626261,61
31/01/2023,1,2023,0.008456,0.028162,0.057992,23139.28,22840.80,23225.02,22765.57,22837828665,1.54,2726.09,224956785.4,39350942467773.00,709466,3.7,4076.6,1931.94,78.95,1945.3,23.84,0.92,6.75,4.47,-0.1731154,51
01/02/2023,2,2023,0.011465,0.024001,0.059083,23723.77,23137.84,23764.54,22877.75,26683255504,1.58,2522.34,267991996.6,39350942467773.00,745886,3.79,4119.21,1960.81,76.34,1942.8,23.61,0.92,6.75,4.45,-0.1487735,56
02/02/2023,2,2023,0.012435,0.026588,0.06039,23471.87,23720.82,24167.21,23468.60,32066936882,1.43,2345.99,283641164.2,39350942467773.00,752262,3.93,4179.76,2001.22,75.87,1930.8,23.62,0.91,6.74,4.43,-0.1373937,60
03/02/2023,2,2023,0.006634,0.025642,0.060512,23449.32,23469.41,23678.10,23279.96,27083066007,1.46,2375.57,260167412.7,39350942467773.00,738211,3.97,4136.48,1985.53,73.4,1876.6,22.41,0.92,6.73,4.57,-0.1373399,60
04/02/2023,2,2023,0.003328,0.025591,0.060568,23331.85,23446.32,23556.95,23291.79,15639298538,1.76,2238.93,266035850.6,39350942467773.00,691143,3.92,4136.48,1985.53,73.4,1876.6,22.41,0.92,6.73,4.57,-0.1294153,58
05/02/2023,2,2023,0.00667,0.025105,0.060811,22955.67,23332.25,23423.44,22841.76,19564262605,1.63,1671.8,297334186,39350942467773.00,594717,3.33,4136.48,1985.53,73.4,1876.6,22.41,0.92,6.73,4.57,-0.1036475,58
06/02/2023,2,2023,0.006197,0.022866,0.061135,22760.11,22954.02,23119.28,22692.03,23825006542,2.2,2040.39,289509602.1,39350942467773.00,663760,3.02,4111.08,1957.72,74.11,1879.5,22.24,0.93,6.77,4.63,-0.0899006,56
07/02/2023,2,2023,0.010886,0.023939,0.061932,23264.29,22757.27,23310.97,22756.26,27187964471,2.14,2115.7,277772726.4,39350942467773.00,688379,3.67,4164,1972.61,77.17,1884.8,22.18,0.93,6.79,4.66,-0.0810139,54
08/02/2023,2,2023,0.005475,0.021269,0.062064,22939.40,23263.42,23367.96,22731.10,25371367758,2.11,2296.83,269948142.5,39350942467773.00,682912,3.52,4117.86,1942.6,78.47,1890.7,22.42,0.93,6.79,4.64,-0.0697046,58
09/02/2023,2,2023,0.011607,0.021093,0.063244,21819.04,22946.57,22996.44,21773.97,32572572185,2.14,2280.86,316895645.6,39350942467773.00,783722,3.64,4081.5,1915.34,78.04,1878.5,22.14,0.93,6.79,4.66,-0.0532642,55
10/02/2023,2,2023,0.007766,0.021476,0.062572,21651.18,21819.01,21941.19,21539.39,27078406594,2.07,2041.44,287553456.2,39350942467773.00,700869,4.31,4090.46,1918.81,79.74,1874.5,22.08,0.93,6.78,4.66,-0.0414718,48
11/02/2023,2,2023,0.003889,0.021618,0.059283,21870.88,21651.84,21891.41,21618.45,16356226232,2.35,1881.34,291465748.1,39350942467773.00,654726,3.69,4090.46,1918.81,79.74,1874.5,22.08,0.93,6.78,4.66,-0.038969,49
12/02/2023,2,2023,0.006391,0.021547,0.054602,21788.20,21870.90,22060.99,21682.83,17821046406,2.53,1612.68,313943411.8,39226483659863.00,617837,3.15,4090.46,1918.81,79.74,1874.5,22.08,0.93,6.78,4.66,-0.0105036,50
13/02/2023,2,2023,0.007871,0.022086,0.053563,21808.10,21787.00,21898.41,21460.09,23918742607,2.16,1918.78,303650131.9,39156400059293.00,666916,2.81,4137.29,1941.14,80.14,1863.5,21.85,0.94,6.81,4.69,0.0033282,48
14/02/2023,2,2023,0.012136,0.022678,0.05459,22220.80,21801.82,22293.14,21632.39,26792596581,2.34,1965.28,299757181.5,39156400059293.00,675701,3.47,4136.13,1939.91,79.08,1865.4,21.87,0.93,6.82,4.76,0.0266244,50
15/02/2023,2,2023,0.016993,0.029214,0.056678,24307.84,22220.59,24307.84,22082.77,32483312909,2.19,1996.69,317275458.4,39156400059293.00,723537,3.76,4147.6,1960.97,78.57,1845.3,21.57,0.93,6.83,4.74,0.0289471,53
16/02/2023,2,2023,0.018923,0.032582,0.059532,23623.47,24307.35,25134.12,23602.52,39316664596,2.11,1925.76,348419061.6,39156400059293.00,759215,3.62,4090.41,1942.21,78.45,1851.8,21.71,0.94,6.85,4.77,0.030189,62
17/02/2023,2,2023,0.012587,0.034064,0.059877,24565.60,23621.28,24924.04,23460.76,41358451255,2.05,1947.03,321168408.8,39156400059293.00,716489,3.92,4079.09,1946.36,76.31,1850.2,21.72,0.94,6.86,4.78,0.0054555,61
18/02/2023,2,2023,0.005589,0.034307,0.059767,24641.28,24565.30,24798.84,24468.37,19625427158,2.11,1647.61,327007834.4,39156400059293.00,656568,3.67,4079.09,1946.36,76.31,1850.2,21.72,0.94,6.86,4.78,0.0094836,60
19/02/2023,2,2023,0.01006,0.035307,0.057991,24327.64,24640.03,25093.05,24327.64,25555105670,2.26,1483.99,315328983.2,39156400059293.00,569883,3.24,4079.09,1946.36,76.31,1850.2,21.72,0.94,6.86,4.78,0.0011534,60
20/02/2023,2,2023,0.008814,0.035494,0.057098,24829.15,24336.62,25020.46,23927.91,28987376573,2.15,1837.29,286131855.1,39156400059293.00,615969,2.79,4079.09,1946.36,76.31,1850.2,21.72,0.94,6.86,4.78,-0.0111109,58
21/02/2023,2,2023,0.011276,0.035342,0.057455,24436.35,24833.05,25126.85,24200.36,31252098714,2.05,1739.26,325061359.2,39156400059293.00,654981,3.15,3997.34,1888.21,76.28,1842.5,22.03,0.94,6.85,4.82,-0.0121075,60
22/02/2023,2,2023,0.010016,0.031424,0.057408,24188.84,24437.42,24472.34,23644.32,30199996781,1.89,2016.56,272506528.7,39156400059293.00,660490,3.39,3991.05,1894.67,73.95,1841.5,21.82,0.94,6.87,4.82,-0.0147169,59
23/02/2023,2,2023,0.012548,0.027887,0.058324,23947.49,24190.72,24572.09,23693.92,30476264066,2.01,1700.16,332847260,39156400059293.00,693262,3.31,4012.32,1908.09,75.26,1826.8,21.44,0.94,6.89,4.78,-0.0240653,56
24/02/2023,2,2023,0.010052,0.026714,0.056102,23198.13,23946.01,24103.71,23007.07,26811744928,1.84,2181.94,262774152.6,39156400059293.00,695824,3.44,3970.04,1890.49,76.19,1817.1,20.94,0.94,6.91,4.8,-0.0215428,53
25/02/2023,2,2023,0.005803,0.026738,0.056129,23175.38,23200.13,23210.21,22861.56,16100721565,1.85,2415.07,227840889.8,42835295924696.00,626600,3.55,3970.04,1890.49,76.19,1817.1,20.94,0.94,6.91,4.8,-0.0225731,52
26/02/2023,2,2023,0.007137,0.025836,0.05576,23561.21,23174.15,23654.37,23084.22,16644534842,2.08,1649.42,359556658.2,43053844193928.00,628404,3.07,3970.04,1890.49,76.19,1817.1,20.94,0.94,6.91,4.8,-0.0315589,51
27/02/2023,2,2023,0.009412,0.025895,0.056426,23522.87,23561.45,23857.89,23205.88,22660763494,1.63,2091.06,299630548.5,43053844193928.00,644967,3.11,3982.24,1896.27,75.57,1824.9,20.79,0.95,6.96,4.79,-0.0133654,50
28/02/2023,2,2023,0.006985,0.024325,0.05626,23147.35,23521.84,23585.38,23077.65,20535363434,1.86,2425.97,293209893.9,43053844193928.00,731797,3.6,3970.15,1896.99,76.88,1836.7,21.07,0.94,6.94,4.78,-0.001197,53
01/03/2023,3,2023,0.011241,0.024974,0.056103,23646.55,23150.93,23880.63,23088.63,24662841200,2.11,2246.66,363837094.6,43053844193928.00,826824,3.96,3951.39,1898.43,77.57,1845.4,21.1,0.95,6.93,4.81,-0.0152266,50
02/03/2023,3,2023,0.005479,0.022279,0.055731,23475.47,23647.02,23739.14,23245.02,20386398516,2.02,2291.99,308191421.3,43053844193928.00,726383,4.39,3981.35,1902.66,78.05,1840.5,20.9,0.94,6.87,4.8,-0.0205643,51
03/03/2023,3,2023,0.024677,0.031794,0.059834,22362.68,23476.63,23479.35,22213.24,26062404610,2.01,2114.72,359556658.2,43053844193928.00,807383,3.97,4045.64,1928.26,79.62,1854.6,21.24,0.94,6.91,4.79,-0.002856,50
04/03/2023,3,2023,0.003183,0.031425,0.058572,22353.35,22362.92,22405.18,22198.98,11166012913,2.15,2015.13,325313166.9,43053844193928.00,678996,4.08,4045.64,1928.26,79.62,1854.6,21.24,0.94,6.91,4.79,-0.0140013,50
05/03/2023,3,2023,0.006483,0.031229,0.058555,22435.51,22354.14,22613.69,22307.14,13317001733,1.93,1849.28,331733821.5,43053844193928.00,630099,3.6,4045.64,1928.26,79.62,1854.6,21.24,0.94,6.91,4.79,0.0073332,47
06/03/2023,3,2023,0.004229,0.030077,0.058612,22429.76,22436.82,22584.29,22331.31,17353192895,1.81,2394.06,282508802.9,43053844193928.00,671836,3.27,4048.42,1899.76,80.39,1852.4,21.14,0.94,6.91,4.81,0.020306,48
07/03/2023,3,2023,0.005099,0.029687,0.058453,22219.77,22428.32,22527.42,22011.26,22765452204,2.02,2194.44,353136003.6,43053844193928.00,771846,3.85,3986.37,1878.72,77.45,1820,20.2,0.94,6.93,4.96,0.0332297,49
08/03/2023,3,2023,0.008062,0.028532,0.058705,21718.08,22216.44,22268.90,21708.05,22536575684,1.98,2199.2,284649021.1,43053844193928.00,656385,4.02,3992.01,1879.48,76.56,1818.6,20.15,0.95,6.96,4.99,0.0245618,50
09/03/2023,3,2023,0.018378,0.033915,0.060855,20363.02,21720.08,21802.72,20210.31,30364664171,1.83,2495.21,288929457.5,43053844193928.00,700965,3.8,3918.32,1826.59,75.6,1834.6,20.17,0.95,6.95,4.93,0.0273024,44
10/03/2023,3,2023,0.015398,0.027905,0.062542,20187.24,20367.00,20370.60,19628.25,39578257695,1.84,2421.57,291564668.7,43127061549761.00,762121,4.15,3861.59,1772.7,76.55,1867.2,20.51,0.94,6.96,4.68,0.0171664,34
11/03/2023,3,2023,0.026559,0.038693,0.06693,20632.41,20187.88,20792.53,20068.66,30180288176,2.27,1937.62,357219695.9,43551722213590.00,721567,3.77,3861.59,1772.7,76.55,1867.2,20.51,0.94,6.96,4.68,0.0078927,33
12/03/2023,3,2023,0.021908,0.044397,0.070228,22163.95,20628.03,22185.03,20448.81,29279035521,2.36,1649.41,348559824.5,43551722213590.00,621363,3.42,3861.59,1772.7,76.55,1867.2,20.51,0.94,6.96,4.68,0.0020354,33
13/03/2023,3,2023,0.027279,0.052224,0.075467,24197.53,22156.41,24550.84,21918.20,49466362688,2.07,2121.7,339899953.1,43551722213590.00,725571,3.19,3855.76,1744.3,74.68,1916.5,21.92,0.94,6.91,4.13,-0.0169019,49
14/03/2023,3,2023,0.025824,0.058009,0.07952,24746.07,24201.77,26514.72,24081.18,54622230164,1.81,2245.84,316085306.7,43551722213590.00,728811,3.92,3919.29,1776.89,71.18,1910.9,22.04,0.93,6.84,4.27,-0.0481372,56
15/03/2023,3,2023,0.01209,0.058691,0.080076,24375.96,24770.93,25240.62,23964.91,43655701450,1.95,2347.34,318250274.5,43551722213590.00,750215,3.95,3891.93,1745.94,67.38,1931.3,21.88,0.93,6.87,4.04,-0.0757632,50
16/03/2023,3,2023,0.01078,0.056063,0.079902,25052.79,24373.46,25190.33,24225.11,33866061747,1.99,2201.86,290105692.4,43551722213590.00,687640,3.73,3960.28,1771.24,68.15,1923,21.69,0.94,6.91,4.32,-0.1054315,52
17/03/2023,3,2023,0.01905,0.057419,0.08036,27423.93,25055.12,27787.81,24955.17,50730261335,1.9,2304.92,318250274.5,43551722213590.00,768841,3.62,3916.64,1725.89,66.61,1990.2,22.46,0.94,6.9,4.12,-0.1265637,51
18/03/2023,3,2023,0.010886,0.052323,0.078807,26965.88,27448.12,27725.95,26636.26,35723036817,2.26,1832.65,350724792.4,43551722213590.00,691597,3.95,3916.64,1725.89,66.61,1990.2,22.46,0.94,6.9,4.12,-0.1472669,64
19/03/2023,3,2023,0.012227,0.048979,0.07872,28038.68,26969.50,28440.56,26907.72,37769448859,2.32,1818.45,320415242.4,43551722213590.00,619482,3.4,3916.64,1725.89,66.61,1990.2,22.46,0.94,6.9,4.12,-0.1705313,63
20/03/2023,3,2023,0.016966,0.043951,0.080334,27767.24,28041.60,28527.72,27242.88,44774027664,2,2216.16,333405049.5,43551722213590.00,725399,3.19,3951.57,1744.99,67.56,1999.7,22.65,0.94,6.89,4.2,-0.204687,66
21/03/2023,3,2023,0.011317,0.03734,0.080467,28175.82,27768.39,28439.56,27439.65,36102192830,1.99,2261.6,313920338.8,43551722213590.00,708659,3.93,4002.87,1777.74,69.4,1941.1,22.43,0.93,6.88,4.44,-0.2379704,68
22/03/2023,3,2023,0.025652,0.043699,0.084018,27307.44,28158.72,28803.34,26760.00,33382021890,2.16,1871.54,344229888.8,43551722213590.00,688658,3.78,3936.97,1727.36,70.71,1949.6,22.79,0.93,6.88,4.34,-0.2562687,62
23/03/2023,3,2023,0.018577,0.04625,0.085318,28333.97,27301.96,28729.84,27183.36,24220433689,2.49,1613.36,398152679.7,43767569956061.00,677191,3.61,3948.72,1720.29,69.77,1995.9,23.26,0.92,6.88,4.18,-0.2627413,57
24/03/2023,3,2023,0.012298,0.043194,0.085643,27493.29,28324.11,28388.44,27039.27,25980310960,2.43,1803.06,377232885.5,46843400286277.00,683787,3.49,3970.99,1734.92,69.22,1983.8,23.34,0.92,6.82,4.12,-0.2658799,61
25/03/2023,3,2023,0.007329,0.042398,0.085031,27494.71,27487.34,27791.83,27196.23,13383005987,2.09,2001.36,337646718.5,46843400286277.00,659846,3.49,3970.99,1734.92,69.22,1983.8,23.34,0.92,6.82,4.12,-0.2738821,64
26/03/2023,3,2023,0.009495,0.041648,0.0849,27994.33,27495.52,28178.14,27445.05,13878363192,2.28,1814.19,335318120.4,46843400286277.00,594775,3.2,3970.99,1734.92,69.22,1983.8,23.34,0.92,6.82,4.12,-0.2738927,64
27/03/2023,3,2023,0.013638,0.040527,0.085876,27139.89,27994.07,28037.93,26606.69,18188895178,1.88,2003.76,344632512.7,46843400286277.00,668827,2.95,3977.53,1753.67,72.87,1953.8,23.15,0.93,6.87,4.3,-0.2996194,64
28/03/2023,3,2023,0.010955,0.040442,0.086273,27268.13,27132.89,27460.72,26677.82,17783600385,1.82,2360.31,312032139.9,46843400286277.00,684623,3.57,3971.27,1752.63,73.12,1973.5,23.42,0.93,6.88,4.34,-0.3295594,59
29/03/2023,3,2023,0.012362,0.033698,0.086686,28348.44,27267.03,28619.54,27259.66,20684945906,2.02,2276.44,342303914.6,46843400286277.00,727221,3.5,4027.81,1771.6,72.95,1966.9,23.47,0.92,6.87,4.38,-0.3384241,57
30/03/2023,3,2023,0.014811,0.031681,0.087654,28033.56,28350.14,29159.90,27720.16,22435349951,2.05,2105.46,360932699.1,46843400286277.00,727172,3.74,4050.83,1768.38,74.32,1980.3,23.99,0.92,6.89,4.41,-0.3479796,60
31/03/2023,3,2023,0.009079,0.030502,0.087393,28478.48,28032.26,28639.90,27583.71,19001327598,1.79,2187.13,328332326.3,46843400286277.00,732643,3.78,4109.31,1802.48,75.68,1969,24.16,0.92,6.87,4.43,-0.322007,63
01/04/2023,4,2023,0.004581,0.029964,0.087335,28411.04,28473.33,28802.46,28297.17,10876469901,1.81,2283.19,326003728.2,46843400286277.00,702374,3.73,4109.31,1802.48,75.68,1969,24.16,0.92,6.87,4.43,-0.2949968,61
02/04/2023,4,2023,0.005882,0.029014,0.083865,28199.31,28462.85,28518.96,27884.09,12284641999,1.88,2292.77,346961110.7,46843400286277.00,659613,3.56,4109.31,1802.48,75.68,1969,24.16,0.92,6.87,4.43,-0.2923143,63
03/04/2023,4,2023,0.01373,0.028871,0.084939,27790.22,28183.08,28475.62,27276.72,19556501327,1.74,2540.99,305046345.7,46843400286277.00,681747,3.65,4124.51,1802.31,80.4,1983.9,24.02,0.93,6.87,4.39,-0.2835572,63
04/04/2023,4,2023,0.009399,0.028408,0.085236,28168.09,27795.27,28433.74,27681.30,15284538859,1.78,2599.57,377232885.5,46843400286277.00,809319,4.02,4100.6,1769.65,80.7,2022.2,25.1,0.92,6.88,4.31,-0.2669235,62
05/04/2023,4,2023,0.00742,0.026553,0.085495,28177.98,28169.73,28739.24,27843.76,17052315986,1.83,2495.58,323675130.1,46843400286277.00,719774,4.57,4090.38,1752.13,80.69,2020.9,25.04,0.91,6.88,4.25,-0.2682183,62
06/04/2023,4,2023,0.004845,0.02256,0.08547,28044.14,28175.23,28178.38,27738.76,13837809380,1.96,2212.62,375327217.2,47189345878588.00,740308,3.92,4105.02,1754.46,80.7,2026.4,25.09,0.92,6.88,4.35,-0.2633932,63
07/04/2023,4,2023,0.003627,0.020939,0.085131,27925.86,28038.97,28111.59,27794.03,10861680497,1.88,2500.22,338032942.2,47887764338536.00,739977,3.98,4105.02,1754.46,80.7,2026.4,25.09,0.92,6.87,4.42,-0.2583188,64
08/04/2023,4,2023,0.003398,0.020723,0.082833,27947.79,27920.51,28159.86,27883.39,9373255556,2.22,2166.7,349935510.6,47887764338536.00,661759,4.16,4105.02,1754.46,80.7,2026.4,25.09,0.92,6.87,4.42,-0.2245276,61
09/04/2023,4,2023,0.006387,0.020886,0.08164,28333.05,27952.37,28532.83,27828.48,12175322951,1.98,1906.88,347554996.9,47887764338536.00,570129,3.58,4105.02,1754.46,80.7,2026.4,25.09,0.92,6.87,4.42,-0.2284779,61
10/04/2023,4,2023,0.011026,0.01945,0.077979,29652.98,28336.03,29771.46,28189.27,19282400094,1.62,2354.67,292803182.3,47887764338536.00,633252,3.1,4109.11,1772.44,79.79,2003.8,24.91,0.92,6.87,4.46,-0.2212603,62
11/04/2023,4,2023,0.009184,0.019263,0.075248,30235.06,29653.68,30509.08,29609.30,20121259843,1.67,2500.01,366599106.3,47887764338536.00,793340,3.57,4108.94,1786.59,81.54,2019,25.19,0.92,6.88,4.48,-0.2223429,68
12/04/2023,4,2023,0.006975,0.018944,0.070287,30139.05,30231.58,30462.48,29725.57,18651929926,1.94,2113.14,380882188.4,47887764338536.00,714277,4.11,4091.95,1773.7,83.26,2024.9,25.46,0.92,6.89,4.46,-0.2170742,65
